time_s,BMR_A,BMP_A,SPM_A
2676600,8.8148e-06,3.9163e-12,0.07458
2677500,7.7444e-06,8.5e-12,0.0078557
2678400,-2.4681e-06,-4.0485e-13,0.00049678
2679300,-7.4296e-07,-7.9333e-13,0.00037463
2680200,1.3537e-06,-6.1893e-13,4.6215e-05
2681100,1.8574e-06,-4.7348e-13,5.44e-06
2682000,-1.3663e-06,-1.7567e-12,-0.00013159
2682900,-9.8222e-07,-1.467e-12,0.00010956
2683800,1.1207e-06,-1.253e-12,1.9581e-05
2684700,1.2278e-06,-1.0578e-12,2.6507e-06
2685600,-1.0263e-06,-4.242,-8.5e-05
2686500,-1.0137e-06,-4.242,7.2407e-05
2687400,1.083e-06,-4.242,1.1144e-05
2688300,9.5704e-07,-4.242,1.4607e-06
2689200,-8.6889e-07,-4.242,-0.38925
2690100,-1.2656e-06,-4.242,-0.76942
2691000,1.3852e-06,-4.242,-0.81444
2691900,7.4926e-07,-4.242,-0.85521
2692800,-18.161,-4.242,-4.8346
2693700,-15.819,-4.242,-4.7098
2694600,-15.765,-4.242,-4.5971
2695500,-18.127,-4.242,-4.6555
2696400,9.1926e-07,-4.242,-4.2856
2697300,1.3348e-06,-4.242,-4.3916
2698200,-1.2781e-06,-4.242,-4.421
2699100,-9.8222e-07,-4.242,-4.2096
2700000,1.0011e-06,-1.7819e-11,1.6692
2700900,1.0767e-06,-1.8574e-11,0.32642
2701800,-1.0515e-06,-1.5867e-11,-0.23152
2702700,-1.0263e-06,-6.9889e-12,-0.94924
2703600,1.0389e-06,-1.3222e-12,0.91836
2704500,1.0578e-06,-1.593e-12,0.040747
2705400,-9.9481e-07,-2.04e-12,-0.62892
2706300,-1.1019e-06,-3.2237e-12,-2.0947
2707200,1.1837e-06,1.2089e-12,2.3619
2708100,9.8852e-07,5.5848e-13,0.30672
2709000,-1.1333e-06,1.933e-13,-0.39122
2709900,-1.0326e-06,-1.2089e-13,-1.5921
2710800,8.9407e-07,4.242,2.2283
2711700,1.2278e-06,4.242,1.1679
2712600,-1.3285e-06,4.242,0.5536
2713500,-7.9333e-07,4.242,-0.063726
2714400,7.9963e-07,4.242,0.53757
2715300,1.083e-06,4.242,0.067868
2716200,-9.9481e-07,4.242,-0.34937
2717100,-8.8778e-07,4.242,-0.85759
2718000,1.0011e-06,4.242,0.85777
2718900,1.1207e-06,4.242,0.28684
2719800,-1.1333e-06,4.242,-0.16627
2720700,-9.8852e-07,4.242,-0.6696
2721600,18.088,4.242,11.324
2722500,15.905,4.242,10.265
2723400,15.813,4.242,8.9282
2724300,18.067,4.242,4.5147
2725200,-1.2404e-06,1.083e-12,0.17525
2726100,-1.0389e-06,1.127e-12,0.16966
2727000,1.0767e-06,1.1774e-12,0.14226
2727900,1.2026e-06,1.2215e-12,0.074797
2728800,-1.3852e-06,-4.242,-1.4211
2729700,-1.1837e-06,-4.242,-1.8971
2730600,1.2278e-06,-4.242,-2.6234
2731500,1.3348e-06,-4.242,-2.8269
2732400,-18.815,-4.242,-3.2963
2733300,-15.004,-4.242,-3.6773
2734200,-15.448,-4.242,-3.8308
2735100,-18.606,-4.242,-4.5676
2736000,9.0667e-07,-4.242,-3.8975
2736900,1.2719e-06,-4.242,-4.0152
2737800,-1.0074e-06,-4.242,-4.0636
2738700,-1.1711e-06,-4.242,-3.7415
2739600,1.2467e-06,4.242,2.325
2740500,9.9481e-07,4.242,0.34254
2741400,-1.1144e-06,4.242,-0.30644
2742300,-1.127e-06,4.242,-1.3483
2743200,18.115,4.242,11.217
2744100,15.821,4.242,10.78
2745000,15.864,4.242,9.4171
2745900,18.072,4.242,6.3923
2746800,-9.2556e-07,4.242,0.41684
2747700,-1.0956e-06,4.242,0.28162
2748600,1.0767e-06,4.242,0.20994
2749500,9.3815e-07,4.242,0.12504
2750400,-9.4444e-07,2.6319e-12,0.0057832
2751300,-1.0767e-06,2.7326e-12,0.0072293
2752200,1.0704e-06,2.8396e-12,0.0015295
2753100,9.5074e-07,2.953e-12,0.00016119
2754000,-8.9407e-07,-1.5174e-12,-0.44376
2754900,-1.2278e-06,-1.4293e-12,-0.9373
2755800,1.3411e-06,-1.3537e-12,-0.88359
2756700,7.8074e-07,-1.297e-12,-1.062
2757600,-18.094,-2.3107e-12,-4.2556
2758500,-15.86,-2.2163e-12,-4.348
2759400,-15.826,-2.1344e-12,-4.4458
2760300,-18.092,-2.0526e-12,-4.4792
2761200,8.563e-07,-9.6963e-13,-3.5516
2762100,1.2781e-06,-9.3815e-13,-3.6533
2763000,-1.2215e-06,-9.0037e-13,-3.7722
2763900,-9.0667e-07,-8.6889e-13,-3.9471
2764800,16.175,1.1459e-11,11.804
2765700,15.683,2.8585e-12,10.672
2766600,16.403,1.1019e-11,9.0778
2767500,19.611,2.8333e-11,3.7904
2768400,-5.5659e-05,-2.4493e-11,0.14401
2769300,-0.00011711,-6.863e-12,0.14939
2770200,0.000119,4.4893e-12,0.12683
2771100,5.3581e-05,1.9393e-11,0.013362
2772000,-5.4337e-05,-2.1093e-11,0.001231
2772900,-0.00011963,-6.29e-12,0.00030411
2773800,0.00011522,4.08e-12,3.3811e-05
2774700,5.8304e-05,1.7e-11,3.7337e-06
2775600,-5.8304e-05,-6.013e-11,-9.6333e-05
2776500,-0.00011585,-3.8596e-11,7.9963e-05
2777400,0.00011774,-2.9593e-11,1.4859e-05
2778300,5.6541e-05,-2.3863e-11,2.0463e-06
2779200,-18.211,-5.656,-5.3363
2780100,-15.594,-5.656,-5.2215
2781000,-15.634,-5.656,-5.0845
2781900,-18.432,-5.656,-4.7259
2782800,4.3256e-05,-5.656,-3.6314
2783700,0.00012781,-5.656,-3.8169
2784600,-0.00010578,-5.656,-3.9552
2785500,-6.5481e-05,-5.656,-4.0903
2786400,7.1148e-05,-5.656,0.51502
2787300,0.0001127,-5.656,-0.32164
2788200,-0.00011333,-5.656,-1.0087
2789100,-7.0519e-05,-5.656,-1.564
2790000,6.9889e-05,-3.4693e-11,1.1326
2790900,0.00011144,-4.0107e-11,0.18562
2791800,-0.00011648,-4.8356e-11,-0.39939
2792700,-6.4852e-05,-6.4222e-11,-1.3656
2793600,6.3593e-05,-3.5196e-12,1.3994
2794500,0.00011774,-9.6333e-12,0.12366
2795400,-0.00011396,-1.7881e-11,-0.60723
2796300,-6.737e-05,-3.4819e-11,-2.1361
2797200,6.5481e-05,4.7096e-11,3.8527
2798100,0.00010515,2.7704e-11,2.5805
2799000,-0.00012278,1.9393e-11,2.3869
2799900,-4.7663e-05,1.3978e-11,1.7356
2800800,17.809,2.6319e-11,5.9903
2801700,15.178,2.1344e-11,5.2099
2802600,15.432,1.763e-11,2.941
2803500,19.454,1.4607e-11,2.0741
2804400,-19.482,1.0389e-11,0.37518
2805300,-15.489,8.1852e-12,-0.52067
2806200,-15.216,6.1389e-12,-1.5466
2807100,-17.685,4.2122e-12,-2.0625
2808000,18.257,3.9037e-11,5.2856
2808900,15.688,3.4819e-11,4.4187
2809800,15.686,3.1544e-11,3.8149
2810700,18.241,2.89e-11,2.6332
2811600,-6.737e-05,4.7978e-13,0.023367
2812500,-0.00010767,-6.227e-13,0.040186
2813400,0.00012026,-1.7315e-12,0.037287
2814300,5.4337e-05,-2.8459e-12,0.042194
2815200,-17.865,-2.0778e-11,-2.7195
2816100,-15.357,-2.2667e-11,-3.5095
2817000,-15.642,-2.487e-11,-3.6901
2817900,-19.008,-2.7515e-11,-3.9593
2818800,9.7593e-07,-2.6004e-11,-3.4056
2819700,0.00010452,-2.9467e-11,-4.0536
2820600,-7.6815e-05,-3.4063e-11,-4.4918
2821500,-2.8774e-05,-4.0863e-11,-4.605
2822400,6.8e-05,-1.0956e-11,-1.5319
2823300,0.0001127,-1.5174e-11,-1.7366
2824200,-0.00011522,-2.0841e-11,-1.8627
2825100,-6.5481e-05,-2.9844e-11,-2.2585
2826000,6.4852e-05,2.5752e-12,0.85284
2826900,0.000119,-4.9678e-12,-0.54924
2827800,-0.00011144,-1.4104e-11,-2.2449
2828700,-7.2407e-05,-3.2426e-11,-4.1445
2829600,7.3037e-05,1.4419e-10,5.6916
2830500,0.00010641,9.6333e-11,1.275
2831400,-0.00012404,7.8074e-11,-0.049193
2832300,-5.5659e-05,6.8e-11,-1.1982
2833200,18.253,5.656,8.3901
2834100,15.611,5.656,8.19
2835000,15.634,5.656,7.1512
2835900,18.373,5.656,6.1061
2836800,-4.6278e-05,5.656,2.9219
2837700,-0.00012215,5.656,2.6365
2838600,0.00010767,5.656,1.8946
2839500,6.0444e-05,5.656,1.231
2840400,-18.138,-6.6111e-13,-3.378
2841300,-15.695,-9.8222e-13,-4.4149
2842200,-15.728,-7.4296e-13,-4.4515
2843100,-18.312,-4.2122e-13,-4.5726
2844000,18.247,5.656,4.529
2844900,15.601,5.656,3.7843
2845800,15.637,5.656,3.3061
2846700,18.386,5.656,2.8027
2847600,-4.2374e-05,8.6259e-11,0.85649
2848500,-0.00012215,9.7593e-11,0.94025
2849400,0.00011144,1.1522e-10,0.53658
2850300,5.27e-05,1.5174e-10,0.29188
2851200,-0.064077,1.1648e-11,0.012589
2852100,-0.02274,1.2278e-12,0.015745
2853000,0.030397,8.3111e-12,0.0054058
2853900,0.05642,2.0274e-11,0.00056981
2854800,-0.0489,-9.3815e-11,-8.9407e-05
2855700,-0.029057,-6.2522e-11,0.00012467
2856600,0.031664,-5.0181e-11,2.7389e-05
2857500,0.046292,-4.3381e-11,3.8596e-06
2858400,-0.04451,-5.656,-0.060197
2859300,-0.031197,-5.656,-0.06352
2860200,0.031757,-5.656,-0.068502
2861100,0.043951,-5.656,-0.062024
2862000,-0.057741,-5.656,-8.7613
2862900,-0.033272,-5.656,-7.6059
2863800,-0.0033251,-5.656,-6.6068
2864700,0.092436,-5.656,-7.0552
2865600,-15.985,-5.656,-6.7292
2866500,-16.623,-5.656,-5.0789
2867400,-15.916,-5.656,-5.5319
2868300,-19.347,-5.656,-5.157
2869200,0.04475,-3.0978e-10,-3.2637
2870100,0.031773,-3.5259e-10,-3.0275
2871000,-0.030155,-4.2185e-10,-2.7851
2871900,-0.046368,-4.017e-10,-2.575
2872800,0.047601,2.7389e-11,0.48591
2873700,0.030455,-2.5185e-13,0.061553
2874600,-0.030477,6.9259e-12,-0.12416
2875500,-0.047579,-3.2993e-11,-0.5677
2876400,0.045974,5.656,8.0007
2877300,0.029382,5.656,8.7627
2878200,-0.032193,5.656,8.5845
2879100,-0.043162,5.656,6.3485
2880000,18.844,5.656,9.6658
2880900,15.102,5.656,8.7393
2881800,15.128,5.656,7.7978
2882700,18.799,5.656,5.59
2883600,-0.044867,5.656,0.46645
2884500,-0.031862,5.656,0.30042
2885400,0.030019,5.656,0.22245
2886300,0.04671,5.656,0.08546
2887200,-0.046639,-8.9407e-11,0.0035854
2888100,-0.030334,5.3204e-11,0.0046242
2889000,0.032195,-5.9437e-11,0.0016581
2889900,0.044778,1.5678e-11,0.00017504
2890800,-0.04565,-1.7441e-11,-0.00010767
2891700,-0.030858,-1.4859e-11,0.000102
2892600,0.031317,-6.8e-12,2.3107e-05
2893500,0.045191,-1.0326e-11,3.2426e-06
2894400,-0.044221,-2.9278e-11,-0.00014041
2895300,-0.030624,-1.3978e-11,9.5704e-05
2896200,0.031462,-4.653e-12,3.8596e-05
2897100,0.043383,1.4419e-11,5.6352e-06
2898000,-0.04233,-2.7452e-11,-0.0030843
2898900,-0.03191,-1.9581e-11,-0.0030386
2899800,0.030876,1.0074e-14,-0.0031715
2900700,0.043364,1.4607e-11,0.0082982
2901600,-18.546,-5.656,-1.426
2902500,-14.966,-5.656,-1.9311
2903400,-15.265,-5.656,-2.6473
2904300,-19.095,-5.656,-2.8473
2905200,19.025,-5.656,-2.1531
2906100,15.199,-5.656,-2.6376
2907000,15.03,-5.656,-2.9977
2907900,18.618,-5.656,-3.4479
2908800,-18.828,-5.656,-4.6777
2909700,-15.18,-5.656,-4.8143
2910600,-15.052,-5.656,-4.8409
2911500,-18.812,-5.656,-4.5544
2912400,0.046836,1.7944e-11,1.4587
2913300,0.030802,1.6622e-11,0.12226
2914200,-0.030397,1.6748e-11,-0.64206
2915100,-0.047242,2.6193e-11,-2.2494
2916000,18.636,5.656,11.521
2916900,15.146,5.656,11.19
2917800,15.185,5.656,9.9658
2918700,18.905,5.656,6.5932
2919600,-0.046418,5.656,0.37621
2920500,-0.030353,5.656,0.26555
2921400,0.032325,5.656,0.19936
2922300,0.044445,5.656,0.15662
2923200,-0.044688,5.656,0.0018256
2924100,-0.032172,5.656,0.0036462
2925000,0.030161,5.656,0.0035267
2925900,0.0467,5.656,0.0084523
2926800,-18.598,-8.437e-11,-2.9877
2927700,-15.211,-5.9185e-11,-4.2497
2928600,-15.264,-4.6026e-11,-4.4176
2929500,-18.799,-4.0737e-11,-4.6074
2930400,0.045382,1.423e-11,3.4757
2931300,0.033485,1.7315e-11,2.8057
2932200,-0.032834,2.0904e-11,2.4497
2933100,-0.046007,2.0211e-11,2.0108
2934000,20.372,2.8585e-11,2.0858
2934900,14.089,3.1796e-11,1.4723
2935800,14.686,4.3696e-11,1.3441
2936700,18.725,6.863e-11,0.55389
2937600,-16.181,-1.2907e-06,-0.16669
2938500,-15.969,-6.4222e-07,-0.19565
2939400,-16.596,-3.8596e-07,-0.27249
2940300,-19.126,-2.1596e-07,-0.40366
2941200,18.378,8.8148e-08,0.45597
2942100,15.983,2.3863e-07,0.29304
2943000,15.836,4.2689e-07,0.2164
2943900,17.676,7.3037e-07,0.12372
2944800,-0.023236,-2.9467e-07,0.0051837
2945700,-0.0084622,-1.7756e-08,0.0066461
2946600,0.0083413,2.5185e-07,0.0024512
2947500,0.023357,6.6111e-07,0.00025878
2948400,-0.022383,-5.656,-5.7139
2949300,-0.0081978,-5.656,-6.0716
2950200,0.0082116,-5.656,-5.5126
2951100,0.022368,-5.656,-5.3342
2952000,-18.463,-5.656,-6.8637
2952900,-15.987,-5.656,-6.5947
2953800,-15.844,-5.656,-4.8285
2954700,-17.579,-5.656,-5.3569
2955600,0.023893,-5.656,-4.1083
2956500,0.0079699,-5.656,-3.9287
2957400,-0.0085989,-5.656,-3.652
2958300,-0.023264,-5.656,-3.3765
2959200,0.023298,7.3667e-07,0.46142
2960100,0.0081569,1.9644e-07,0.072047
2961000,-0.0081008,-1.3726e-07,-0.090001
2961900,-0.023354,-5.9437e-07,-0.44361
2962800,17.729,5.656,13.149
2963700,16.057,5.656,13.007
2964600,16.119,5.656,12.319
2965500,17.967,5.656,11.032
2966400,-0.024292,5.656,3.7488
2967300,-0.0076991,5.656,3.2509
2968200,0.0089968,5.656,2.5771
2969100,0.022995,5.656,1.8275
2970000,-0.022967,6.5481e-07,-0.022648
2970900,-0.0089559,6.6111e-07,-0.00088425
2971800,0.0077331,6.737e-07,-0.0011975
2972700,0.024189,6.8e-07,0.0068618
2973600,-17.706,-5.5093e-08,-1.4932
2974500,-15.899,-4.313e-08,-1.6305
2975400,-15.976,-3.2678e-08,-2.1692
2976300,-18.291,-2.2541e-08,-2.2735
2977200,0.033225,2.613e-07,-0.3039
2978100,0.0029453,2.6885e-07,-0.38904
2979000,-0.011052,2.7767e-07,-0.52685
2979900,-0.025118,2.8585e-07,-0.84672
2980800,17.885,1.5489e-06,3.122
2981700,16.011,1.5615e-06,2.7578
2982600,16.013,1.5867e-06,2.0841
2983500,17.962,1.6119e-06,1.6268
2984400,-0.023591,-2.1596e-08,0.09473
2985300,-0.0082828,-7.3037e-09,0.095261
2986200,0.008619,5.8807e-09,0.084872
2987100,0.023254,1.9581e-08,0.088124
2988000,-0.021503,-1.9393e-06,-1.1297
2988900,-0.0084521,-2.0148e-06,-1.3804
2989800,0.0074592,-2.1219e-06,-1.8723
2990700,0.022495,-2.2415e-06,-2.0462
2991600,-18.268,-1.1081e-05,-3.5074
2992500,-15.095,-1.127e-05,-3.7286
2993400,-15.336,-1.1585e-05,-3.8357
2994300,-19.174,-1.2152e-05,-4.2493
2995200,0.025066,-2.4681e-06,-4.0658
2996100,0.0045115,-2.4367e-06,-4.1383
2997000,-0.0091271,-2.4052e-06,-4.1841
2997900,-0.02045,-2.3863e-06,-4.1197
2998800,0.023022,4.8419e-07,1.0209
2999700,0.0084635,4.7285e-07,0.082865
3000600,-0.0082494,4.6278e-07,-0.56084
3001500,-0.023236,4.5522e-07,-1.9517
3002400,17.822,5.656,11.507
3003300,16.078,5.656,11.15
3004200,16.085,5.656,9.8745
3005100,17.888,5.656,6.3299
3006000,-0.02338,8.0593e-06,0.37312
3006900,-0.0081184,9.0037e-06,0.26447
3007800,0.0081424,1.0452e-05,0.20248
3008700,0.023356,1.5489e-05,0.081417
3009600,-0.023361,-5.1944e-07,-0.00061578
3010500,-0.0081531,-1.4041e-07,0.00034819
3011400,0.0082362,1.4859e-07,0.00023107
3012300,0.023279,5.2952e-07,0.0086109
3013200,-17.849,-1.7189e-06,-2.3965
3014100,-16.052,-1.1081e-06,-3.4282
3015000,-16.078,-8.5e-07,-3.6567
3015900,-17.894,-6.9259e-07,-3.8674
3016800,17.921,3.6141e-07,3.9295
3017700,16.018,4.5711e-07,3.4392
3018600,16.014,5.78e-07,2.9932
3019500,17.919,7.4926e-07,2.209
3020400,-0.024948,2.4681e-07,0.3338
3021300,-0.0073893,4.1052e-07,0.23824
3022200,0.0089477,6.5481e-07,0.18513
3023100,0.023389,1.1774e-06,0.019511
3024000,-0.0058229,-1.3348e-08,-0.00022919
3024900,-0.0040503,7.4926e-09,0.0011379
3025800,0.0031672,7.1778e-09,0.0012438
3026700,0.0067062,6.9259e-09,0.00013348
3027600,-0.0055419,6.9889e-10,-0.00017252
3028500,-0.0025426,-3.4252e-09,0.00014544
3029400,0.0080794,-9.9481e-09,3.7148e-05
3030300,5.3456e-06,-1.2152e-08,5.3456e-06
3031200,-0.000493,-1.0263e-08,-0.00010767
3032100,-0.0078307,-1.297e-08,9.1296e-05
3033000,0.0023984,-1.0578e-08,1.4859e-05
3033900,0.0059251,-1.6937e-08,1.9707e-06
3034800,-0.008301,-8.4843,-0.00023044
3035700,-0.0039196,-8.4843,0.00018259
3036600,0.004984,-8.4843,4.1115e-05
3037500,0.007237,-8.4843,6.3593e-06
3038400,-18.83,-8.4843,-13.439
3039300,-15.258,-8.4843,-8.6764
3040200,-15.216,-8.4843,-8.8509
3041100,-18.569,-8.4843,-7.8961
3042000,0.0075247,-2.7074e-08,1.5763
3042900,0.0045099,-4.0737e-08,0.17736
3043800,-0.0041987,-5.0748e-08,-0.46745
3044700,-0.0078357,-5.2952e-08,-1.6911
3045600,0.0079264,2.7452e-09,1.7959
3046500,0.004276,1.1396e-09,0.13816
3047400,-0.0043733,-3.973e-09,-0.69307
3048300,-0.0078288,-1.3348e-08,-2.3887
3049200,0.0080316,1.2341e-08,2.7841
3050100,0.0045151,3.6519e-09,0.36788
3051000,-0.0040851,-1.9519e-10,-0.33693
3051900,-0.0084616,-4.6089e-09,-1.4601
3052800,0.0084956,1.6181e-08,1.6035
3053700,0.0042368,8.9407e-09,0.31926
3054600,-0.0045104,6.1767e-09,-0.23887
3055500,-0.0082223,3.677e-09,-1.0225
3056400,0.0079623,5.2763e-08,1.0804
3057300,0.004345,5.0811e-08,0.21595
3058200,-0.0045348,3.1041e-08,-0.29743
3059100,-0.0077728,3.4126e-08,-1.123
3060000,18.663,8.4843,10.868
3060900,15.247,8.4843,10.489
3061800,15.264,8.4843,9.2464
3062700,18.697,8.4843,6.653
3063600,-0.0089609,8.4843,0.38751
3064500,-0.0039183,8.4843,0.29484
3065400,0.0048481,8.4843,0.21198
3066300,0.0080309,8.4843,0.18555
3067200,-18.632,3.4252e-09,-3.2499
3068100,-15.247,-8.2481e-10,-4.3369
3069000,-15.277,-1.3726e-08,-4.4272
3069900,-18.716,-6.0948e-09,-4.5802
3070800,18.794,4.42e-08,5.017
3071700,15.178,3.6393e-08,4.317
3072600,15.183,3.9352e-08,3.8068
3073500,18.717,4.1304e-08,2.7307
3074400,-0.0069341,7.0519e-09,0.29018
3075300,-0.0046698,4.6656e-09,0.21436
3076200,0.0044137,6.1704e-09,0.16766
3077100,0.0071904,1.0326e-08,0.15767
3078000,-0.0066061,-8.4843,-2.2961
3078900,-0.0041097,-8.4843,-3.1737
3079800,0.0057901,-8.4843,-3.4247
3080700,0.0049259,-8.4843,-3.5693
3081600,-18.973,-8.4843,-6.5449
3082500,-15.107,-8.4843,-6.5042
3083400,-15.165,-8.4843,-6.6138
3084300,-18.628,-8.4843,-6.2609
3085200,0.0072854,6.1389e-09,0.77239
3086100,0.0046686,8.3111e-09,-0.74336
3087000,-0.0039667,5.4211e-09,-2.6333
3087900,-0.0079869,8.1852e-09,-4.2634
3088800,18.562,8.4843,13.486
3089700,15.323,8.4843,13.125
3090600,15.345,8.4843,11.691
3091500,18.643,8.4843,6.309
3092400,-0.0078162,8.4843,0.23368
3093300,-0.0043141,8.4843,0.20826
3094200,0.0041422,8.4843,0.1672
3095100,0.0079881,8.4843,0.10066
3096000,-18.609,-8.4843,-13.776
3096900,-15.375,-8.4843,-9.4703
3097800,-15.354,-8.4843,-9.5945
3098700,-18.534,-8.4843,-7.3866
3099600,18.403,8.4843,11.501
3100500,15.247,8.4843,11.045
3101400,15.335,8.4843,9.761
3102300,18.888,8.4843,6.7707
3103200,-0.0083376,4.8356e-08,0.49868
3104100,-0.0039789,5.9563e-08,0.31718
3105000,0.0048879,7.0519e-08,0.23042
3105900,0.007429,1.0641e-07,0.10255
3106800,-0.0072571,-8.0593e-09,0.0045818
3107700,-0.0047386,-3.7841e-09,0.0057555
3108600,0.0041639,3.2174e-11,0.0015578
3109500,0.0078313,3.3496e-09,0.00016433
3110400,-0.00024933,-2.6381e-07,-0.00010326
3111300,-0.00010893,-1.0263e-07,9.8852e-05
3112200,0.00017126,-2.5059e-08,1.8637e-05
3113100,0.000187,4.3256e-08,2.5437e-06
3114000,-0.00012656,-8.1852e-08,-7.4926e-05
3114900,-0.00013411,-1.5237e-08,6.3593e-05
3115800,0.00016811,4.6593e-08,9.9481e-06
3116700,9.2556e-05,1.2404e-07,1.3096e-06
3117600,-8.9407e-05,-3.6078e-07,-0.00021219
3118500,-0.00015489,-2.4178e-07,3.9415e-05
3119400,0.00015426,-1.807e-07,0.00014356
3120300,9.0037e-05,-1.467e-07,2.5815e-05
3121200,-18.595,-8.4843,-4.0352
3122100,-15.275,-8.4843,-5.0731
3123000,-15.167,-8.4843,-4.8752
3123900,-18.835,-8.4843,-4.6582
3124800,0.0004527,-8.4843,-4.4045
3125700,-2.4367e-05,-8.4843,-4.7534
3126600,-0.00027515,-8.4843,-4.8197
3127500,-0.00015363,-8.4843,-4.8151
3128400,9.1296e-05,-2.827e-06,0.43192
3129300,0.00016119,-3.167e-06,-0.17964
3130200,-0.0001467,-3.7652e-06,-0.8251
3131100,-0.00010578,-6.1011e-06,-2.4405
3132000,0.00012089,1.9204e-07,2.7806
3132900,0.00015174,4.7159e-08,0.24132
3133800,-0.00015174,-4.9615e-08,-0.6502
3134700,-0.00012089,-1.977e-07,-2.3419
3135600,7.4926e-05,4.823e-07,2.7784
3136500,0.00013411,2.8019e-07,0.59028
3137400,-0.00013285,2.0715e-07,0.083423
3138300,-7.5556e-05,1.6056e-07,-0.34664
3139200,8.0593e-05,2.3422e-07,0.475
3140100,0.00012278,1.9581e-07,0.064783
3141000,-0.00012719,1.8637e-07,-0.30997
3141900,-7.6815e-05,1.4859e-07,-0.80287
3142800,0.00010956,4.1115e-06,1.7026
3143700,0.00013915,2.5752e-06,1.1671
3144600,-0.00015552,2.1722e-06,0.69546
3145500,-9.3185e-05,1.9267e-06,0.5197
3146400,18.488,8.4843,8.0473
3147300,15.283,8.4843,7.6049
3148200,15.396,8.4843,6.4366
3149100,18.705,8.4843,5.6018
3150000,-9.5074e-05,8.4843,2.1304
3150900,-0.00012089,8.4843,1.6187
3151800,0.00014733,8.4843,1.4456
3152700,6.8e-05,8.4843,0.72722
3153600,-7.1148e-05,2.0589e-07,0.047599
3154500,-0.00014859,2.0715e-07,0.052052
3155400,0.00012656,2.1093e-07,0.049436
3156300,9.3185e-05,2.3926e-07,0.03429
3157200,-0.00010389,6.863e-08,0.001188
3158100,-0.00017881,6.6111e-08,0.0015984
3159000,5.503e-05,8.563e-08,0.0011176
3159900,0.0002273,9.1926e-08,0.00012026
3160800,-0.00023611,4.25e-08,-0.013813
3161700,-5.3644e-05,6.8e-08,-0.013948
3162600,0.00020337,5.8996e-08,-0.014443
3163500,8.6259e-05,7.2407e-08,-0.0024981
3164400,-7.4926e-05,-8.4843,-1.6858
3165300,-0.00017189,-8.4843,-2.1856
3166200,0.00012593,-8.4843,-2.7576
3167100,0.00012089,-8.4843,-2.9898
3168000,-18.605,-8.4843,-7.6949
3168900,-15.574,-8.4843,-7.02
3169800,-15.429,-8.4843,-7.2248
3170700,-18.264,-8.4843,-6.8407
3171600,0.0001127,1.3537e-07,1.078
3172500,0.00015552,1.3033e-07,0.097899
3173400,-0.00014922,1.2781e-07,-0.52081
3174300,-0.000119,1.2593e-07,-1.8278
3175200,18.38,8.4843,11.211
3176100,15.44,8.4843,10.882
3177000,15.452,8.4843,9.6752
3177900,18.601,8.4843,6.7063
3178800,-9.3185e-05,8.4843,0.51269
3179700,-0.00016433,8.4843,0.32124
3180600,0.00014356,8.4843,0.23485
3181500,0.00011396,8.4843,0.065062
3182400,-0.00012026,-1.8448e-07,0.0039204
3183300,-0.00015174,-4.4956e-08,0.0033472
3184200,0.00015237,5.0874e-08,0.00035385
3185100,0.00011963,1.9833e-07,3.74e-05
3186000,-0.00010263,-3.1922e-07,-0.064207
3186900,-0.00014922,-1.6119e-07,-0.067999
3187800,0.0001593,-9.1926e-08,-0.073819
3188700,9.2556e-05,-4.3319e-08,-0.069993
3189600,-18.565,-7.8704e-07,-5.1232
3190500,-15.445,-5.9437e-07,-5.5288
3191400,-15.39,-5.0119e-07,-5.3968
3192300,-18.472,-4.42e-07,-5.1477
3193200,18.654,5.1252e-07,8.1501
3194100,15.435,5.9122e-07,6.9102
3195000,15.409,7.3037e-07,5.1722
3195900,18.374,1.1333e-06,1.1103
3196800,-1.2215e-08,3.8093e-09,0.039083
3197700,-3.5511e-07,5.78e-09,0.0494
3198600,3.2867e-07,6.863e-09,0.036834
3199500,3.8407e-08,8.9407e-09,0.0038817
3200400,-1.1207e-07,1.4104e-09,0.00023107
3201300,-3.3056e-07,7.3667e-10,0.00019456
3202200,3.2993e-07,7.8074e-10,2.7704e-05
3203100,1.1207e-07,-3.7148e-09,3.167e-06
3204000,-1.4041e-07,-1.6056e-09,-0.0018619
3204900,-3.1419e-07,3.6519e-09,0.0016292
3205800,3.1167e-07,-2.2163e-09,0.00020778
3206700,1.4293e-07,1.3915e-09,2.2478e-05
3207600,-1.4985e-07,-8.4843,-0.27785
3208500,-3.0726e-07,-8.4843,-0.43298
3209400,3.0915e-07,-8.4843,-0.74254
3210300,1.4796e-07,-8.4843,-0.58935
3211200,-18.312,-8.4843,-17.089
3212100,-15.853,-8.4843,-12.71
3213000,-15.75,-8.4843,-8.5853
3213900,-17.958,-8.4843,-7.6547
3214800,1.2026e-07,-7.6815e-10,-4.4184
3215700,3.2111e-07,5.4463e-09,-4.1667
3216600,-3.3622e-07,-3.4693e-09,-3.7602
3217500,-1.0578e-07,1.0389e-09,-3.3241
3218400,9.9481e-08,5.9122e-10,-0.0356
3219300,3.4e-07,1.4544e-10,-0.052592
3220200,-3.4189e-07,-1.2844e-10,-0.13767
3221100,-9.8222e-08,-5.5596e-10,-0.53963
3222000,17.739,5.717e-09,12.346
3222900,15.802,4.2626e-09,12.931
3223800,15.977,3.6141e-09,11.314
3224700,18.354,3.23e-09,10.594
3225600,-18.195,5.5407e-10,1.0086
